delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.01;0.3;612;1429;61;9;-1.0;{Add penalty+complete=0.9074074074074074, Receive Result Appeal from Prefecture+complete=0.037037037037037035, Insert Date Appeal to Prefecture+complete=0.018518518518518517, Send Appeal to Prefecture+complete=0.018518518518518517, Notify Result Appeal to Offender+complete=0.018518518518518517};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;1288;4277;71;8;-1.0;{Add penalty+complete=0.7664233576642335, Send Appeal to Prefecture+complete=0.06569343065693431, Insert Fine Notification+complete=0.058394160583941604, Insert Date Appeal to Prefecture+complete=0.043795620437956206, Payment+complete=0.029197080291970802, Notify Result Appeal to Offender+complete=0.021897810218978103, Receive Result Appeal from Prefecture+complete=0.014598540145985401};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;867;1310;46;8;-1.0;{Add penalty+complete=0.8627450980392157, Insert Date Appeal to Prefecture+complete=0.0392156862745098, Send Appeal to Prefecture+complete=0.0392156862745098, Payment+complete=0.0196078431372549, Notify Result Appeal to Offender+complete=0.0196078431372549, Receive Result Appeal from Prefecture+complete=0.0196078431372549};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;20;381;29;3;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;483;878;47;3;-1.0;{Add penalty+complete=0.8387096774193549, Insert Date Appeal to Prefecture+complete=0.06451612903225806, Send Appeal to Prefecture+complete=0.06451612903225806, Insert Fine Notification+complete=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;781;845;52;9;-1.0;{Add penalty+complete=0.90625, Send Appeal to Prefecture+complete=0.0625, Payment+complete=0.03125};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;78;552;51;3;-1.0;{Add penalty+complete=0.8823529411764706, Insert Fine Notification+complete=0.11764705882352941};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;596;860;48;3;-1.0;{Add penalty+complete=0.88, Payment+complete=0.04, Notify Result Appeal to Offender+complete=0.04, Receive Result Appeal from Prefecture+complete=0.04};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;21;381;37;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;22;381;37;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;667;890;54;6;-1.0;{Add penalty+complete=0.967741935483871, Appeal to Judge+complete=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;822;1378;45;5;-1.0;{Add penalty+complete=0.8292682926829268, Insert Date Appeal to Prefecture+complete=0.04878048780487805, Insert Fine Notification+complete=0.04878048780487805, Send Appeal to Prefecture+complete=0.04878048780487805, Notify Result Appeal to Offender+complete=0.024390243902439025};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;741;996;45;7;-1.0;{Add penalty+complete=0.8620689655172413, Insert Date Appeal to Prefecture+complete=0.06896551724137931, Insert Fine Notification+complete=0.034482758620689655, Send Appeal to Prefecture+complete=0.034482758620689655};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;17;268;30;5;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;783;1238;45;4;-1.0;{Add penalty+complete=0.7435897435897436, Insert Fine Notification+complete=0.07692307692307693, Insert Date Appeal to Prefecture+complete=0.05128205128205128, Send Appeal to Prefecture+complete=0.05128205128205128, Receive Result Appeal from Prefecture+complete=0.05128205128205128, Appeal to Judge+complete=0.02564102564102564};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;637;656;49;7;-1.0;{Add penalty+complete=0.8529411764705882, Send Appeal to Prefecture+complete=0.08823529411764706, Payment+complete=0.029411764705882353, Insert Date Appeal to Prefecture+complete=0.029411764705882353};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;74;424;44;4;-1.0;{Add penalty+complete=0.9285714285714286, Insert Fine Notification+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;1280;1202;45;2;-1.0;{Add penalty+complete=0.7777777777777778, Notify Result Appeal to Offender+complete=0.05555555555555555, Receive Result Appeal from Prefecture+complete=0.05555555555555555, Payment+complete=0.027777777777777776, Insert Date Appeal to Prefecture+complete=0.027777777777777776, Insert Fine Notification+complete=0.027777777777777776, Send Appeal to Prefecture+complete=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;18;268;35;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;17;268;32;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;476;728;45;5;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;719;967;45;7;-1.0;{Add penalty+complete=0.8620689655172413, Send Appeal to Prefecture+complete=0.06896551724137931, Insert Date Appeal to Prefecture+complete=0.034482758620689655, Insert Fine Notification+complete=0.034482758620689655};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;10;127;22;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;11;127;24;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;419;379;37;4;-1.0;{Add penalty+complete=0.75, Send Appeal to Prefecture+complete=0.16666666666666666, Insert Fine Notification+complete=0.08333333333333333};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;466;462;39;4;-1.0;{Add penalty+complete=0.8571428571428571, Payment+complete=0.07142857142857142, Send Appeal to Prefecture+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;74;244;44;9;-1.0;{Add penalty+complete=0.8, Insert Fine Notification+complete=0.2};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;770;456;36;2;-1.0;{Add penalty+complete=0.8, Payment+complete=0.1, Notify Result Appeal to Offender+complete=0.05, Receive Result Appeal from Prefecture+complete=0.05};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;56;127;28;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;12;127;27;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;12;127;31;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;11;127;30;5;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;7;73;16;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;8;73;24;4;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;7;73;20;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;10;73;28;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;10;73;26;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;8;73;20;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;60;73;27;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;7;73;22;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;9;73;22;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;9;73;27;5;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;6;52;19;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;7;52;20;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;7;52;20;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;8;52;24;4;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;9;52;26;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;7;52;21;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;9;52;23;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;7;52;25;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;9;52;24;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;7;52;22;5;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;7;60;23;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;54;60;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;6;60;19;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;8;60;24;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;10;60;26;5;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;8;60;19;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;9;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;8;60;23;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;60;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;9;60;22;5;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;55;35;16;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;16;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;52;35;18;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;20;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;8;35;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;5;35;16;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;22;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;6;35;20;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;5;25;15;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;6;25;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;54;25;18;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;5;25;17;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;6;25;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;6;25;19;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;5;25;18;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;6;25;18;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;5;25;15;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;5;25;19;2;-1.0;{};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;406;1518;55;16;-1.0;{Add penalty+complete=0.746031746031746, Payment+complete=0.06349206349206349, Insert Date Appeal to Prefecture=0.06349206349206349, Insert Date Appeal to Prefecture+complete=0.031746031746031744, Appeal to Judge=0.031746031746031744, Send for Credit Collection+complete=0.015873015873015872, Notify Result Appeal to Offender+complete=0.015873015873015872, Notify Result Appeal to Offender=0.015873015873015872, Send Fine+complete=0.015873015873015872};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;303;1295;56;9;-1.0;{Add penalty+complete=0.8431372549019608, Insert Fine Notification+complete=0.0784313725490196, Appeal to Judge=0.0392156862745098, Payment+complete=0.0196078431372549, Notify Result Appeal to Offender+complete=0.0196078431372549};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;406;1463;54;9;-1.0;{Add penalty+complete=0.8125, Payment+complete=0.078125, Insert Fine Notification+complete=0.046875, Appeal to Judge=0.03125, Insert Date Appeal to Prefecture+complete=0.015625, Send Appeal to Prefecture+complete=0.015625};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;352;1270;65;13;-1.0;{Add penalty+complete=0.7536231884057971, Payment+complete=0.08695652173913043, Send Appeal to Prefecture+complete=0.043478260869565216, Insert Fine Notification+complete=0.028985507246376812, Notify Result Appeal to Offender=0.028985507246376812, Insert Date Appeal to Prefecture+complete=0.014492753623188406, Receive Result Appeal from Prefecture=0.014492753623188406, Receive Result Appeal from Prefecture+complete=0.014492753623188406, Appeal to Judge=0.014492753623188406};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;89;825;56;4;-1.0;{Add penalty+complete=0.9354838709677419, Insert Fine Notification+complete=0.03225806451612903, Send Appeal to Prefecture=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;268;857;51;4;-1.0;{Add penalty+complete=0.8529411764705882, Payment+complete=0.058823529411764705, Notify Result Appeal to Offender+complete=0.029411764705882353, Receive Result Appeal from Prefecture+complete=0.029411764705882353, Send Fine+complete=0.029411764705882353};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;406;1849;67;12;-1.0;{Add penalty+complete=0.704225352112676, Payment+complete=0.056338028169014086, Send Appeal to Prefecture+complete=0.04225352112676056, Send Appeal to Prefecture=0.04225352112676056, Appeal to Judge=0.04225352112676056, Insert Date Appeal to Prefecture=0.028169014084507043, Insert Date Appeal to Prefecture+complete=0.028169014084507043, Insert Fine Notification+complete=0.028169014084507043, Send for Credit Collection+complete=0.014084507042253521, Receive Result Appeal from Prefecture+complete=0.014084507042253521};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;336;1682;60;12;-1.0;{Add penalty+complete=0.8275862068965517, Insert Fine Notification+complete=0.05172413793103448, Add penalty=0.034482758620689655, Payment+complete=0.017241379310344827, Insert Date Appeal to Prefecture=0.017241379310344827, Send for Credit Collection+complete=0.017241379310344827, Send Appeal to Prefecture+complete=0.017241379310344827, Send Appeal to Prefecture=0.017241379310344827};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;249;1429;59;12;-1.0;{Add penalty+complete=0.9016393442622951, Receive Result Appeal from Prefecture+complete=0.03278688524590164, Payment+complete=0.01639344262295082, Insert Date Appeal to Prefecture+complete=0.01639344262295082, Send Appeal to Prefecture+complete=0.01639344262295082, Appeal to Judge=0.01639344262295082};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;223;1526;53;15;-1.0;{Add penalty+complete=0.6973684210526315, Payment+complete=0.10526315789473684, Send for Credit Collection+complete=0.05263157894736842, Send Appeal to Prefecture+complete=0.039473684210526314, Add penalty=0.02631578947368421, Insert Date Appeal to Prefecture+complete=0.013157894736842105, Receive Result Appeal from Prefecture=0.013157894736842105, Insert Fine Notification+complete=0.013157894736842105, Send Appeal to Prefecture=0.013157894736842105, Receive Result Appeal from Prefecture+complete=0.013157894736842105, Appeal to Judge=0.013157894736842105};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;185;865;48;8;-1.0;{Add penalty+complete=0.9285714285714286, Insert Date Appeal to Prefecture+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;209;1276;60;15;-1.0;{Add penalty+complete=0.6666666666666666, Payment+complete=0.12280701754385964, Appeal to Judge=0.08771929824561403, Insert Fine Notification+complete=0.07017543859649122, Insert Date Appeal to Prefecture=0.03508771929824561, Notify Result Appeal to Offender=0.017543859649122806};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;337;949;54;5;-1.0;{Add penalty+complete=0.7619047619047619, Payment+complete=0.07142857142857142, Insert Fine Notification+complete=0.07142857142857142, Add penalty=0.047619047619047616, Insert Date Appeal to Prefecture+complete=0.023809523809523808, Send Appeal to Prefecture+complete=0.023809523809523808};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;251;1110;55;10;-1.0;{Add penalty+complete=0.8125, Payment+complete=0.046875, Insert Fine Notification+complete=0.046875, Send Appeal to Prefecture+complete=0.03125, Add penalty=0.03125, Insert Date Appeal to Prefecture=0.015625, Send Appeal to Prefecture=0.015625};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;95;820;57;7;-1.0;{Add penalty+complete=0.9117647058823529, Send for Credit Collection+complete=0.029411764705882353, Insert Fine Notification+complete=0.029411764705882353, Appeal to Judge=0.029411764705882353};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;219;855;48;10;-1.0;{Add penalty+complete=0.7659574468085106, Payment+complete=0.1276595744680851, Send Fine+complete=0.06382978723404255, Notify Result Appeal to Offender+complete=0.02127659574468085, Receive Result Appeal from Prefecture+complete=0.02127659574468085};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;225;1367;63;8;-1.0;{Add penalty+complete=0.723404255319149, Insert Fine Notification+complete=0.06382978723404255, Send Appeal to Prefecture+complete=0.06382978723404255, Insert Date Appeal to Prefecture+complete=0.0425531914893617, Payment+complete=0.02127659574468085, Insert Date Appeal to Prefecture=0.02127659574468085, Send for Credit Collection+complete=0.02127659574468085, Send Appeal to Prefecture=0.02127659574468085, Receive Result Appeal from Prefecture+complete=0.02127659574468085};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;160;1165;62;9;-1.0;{Add penalty+complete=0.7755102040816326, Insert Fine Notification+complete=0.08163265306122448, Payment+complete=0.061224489795918366, Send for Credit Collection+complete=0.061224489795918366, Send Appeal to Prefecture=0.02040816326530612};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;152;771;56;10;-1.0;{Add penalty+complete=0.7894736842105263, Appeal to Judge=0.07894736842105263, Payment+complete=0.05263157894736842, Insert Date Appeal to Prefecture+complete=0.02631578947368421, Send Appeal to Prefecture+complete=0.02631578947368421, Receive Result Appeal from Prefecture+complete=0.02631578947368421};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;292;1201;48;15;-1.0;{Add penalty+complete=0.5882352941176471, Payment+complete=0.17647058823529413, Send Appeal to Prefecture+complete=0.07352941176470588, Insert Fine Notification+complete=0.04411764705882353, Send for Credit Collection+complete=0.029411764705882353, Send Appeal to Prefecture=0.029411764705882353, Appeal to Judge=0.029411764705882353, Insert Date Appeal to Prefecture+complete=0.014705882352941176, Receive Result Appeal from Prefecture=0.014705882352941176};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;13;127;25;0;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;50;127;23;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;256;378;36;3;-1.0;{Add penalty+complete=0.9090909090909091, Insert Fine Notification+complete=0.09090909090909091};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;256;374;44;6;-1.0;{Add penalty+complete=0.875, Payment+complete=0.125};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;13;127;29;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;185;330;32;4;-1.0;{Add penalty+complete=0.7894736842105263, Payment+complete=0.10526315789473684, Notify Result Appeal to Offender+complete=0.05263157894736842, Receive Result Appeal from Prefecture+complete=0.05263157894736842};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;12;127;28;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;11;127;29;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;167;211;40;7;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.3;263;371;33;5;-1.0;{Add penalty+complete=0.6923076923076923, Send Appeal to Prefecture+complete=0.15384615384615385, Insert Date Appeal to Prefecture+complete=0.07692307692307693, Insert Fine Notification+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;7;60;17;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;7;60;21;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;8;60;18;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;8;60;21;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;9;60;26;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;8;60;23;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;9;60;23;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;9;60;21;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;9;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.3;7;60;24;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;263;924;48;13;-1.0;{Add penalty+complete=0.7073170731707317, Payment+complete=0.12195121951219512, Insert Date Appeal to Prefecture+complete=0.04878048780487805, Appeal to Judge=0.04878048780487805, Send Fine+complete=0.04878048780487805, Send for Credit Collection+complete=0.024390243902439025};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;67;381;34;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;266;660;37;6;-1.0;{Add penalty+complete=0.8695652173913043, Payment+complete=0.08695652173913043, Insert Fine Notification+complete=0.043478260869565216};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;255;877;54;7;-1.0;{Add penalty+complete=0.7142857142857143, Add penalty=0.10204081632653061, Send Appeal to Prefecture+complete=0.08163265306122448, Insert Fine Notification+complete=0.061224489795918366, Payment+complete=0.02040816326530612, Insert Fine Notification=0.02040816326530612};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;86;538;48;5;-1.0;{Add penalty+complete=0.9333333333333333, Insert Fine Notification+complete=0.06666666666666667};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;259;581;41;7;-1.0;{Add penalty+complete=0.7692307692307693, Payment+complete=0.11538461538461539, Insert Fine Notification+complete=0.038461538461538464, Notify Result Appeal to Offender+complete=0.038461538461538464, Receive Result Appeal from Prefecture+complete=0.038461538461538464};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;68;381;36;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;23;381;43;7;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;197;493;50;7;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.3;84;572;40;10;-1.0;{Add penalty+complete=0.7916666666666666, Send Appeal to Prefecture+complete=0.08333333333333333, Payment+complete=0.041666666666666664, Insert Date Appeal to Prefecture+complete=0.041666666666666664, Insert Fine Notification+complete=0.041666666666666664};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;253;741;43;11;-1.0;{Add penalty+complete=0.7407407407407407, Appeal to Judge=0.1111111111111111, Insert Date Appeal to Prefecture+complete=0.07407407407407407, Payment+complete=0.037037037037037035, Send Fine+complete=0.037037037037037035};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;18;268;38;9;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;195;405;38;3;-1.0;{Add penalty+complete=0.8125, Insert Date Appeal to Prefecture+complete=0.0625, Insert Fine Notification+complete=0.0625, Send Appeal to Prefecture+complete=0.0625};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;262;610;47;8;-1.0;{Add penalty+complete=0.6923076923076923, Insert Fine Notification+complete=0.11538461538461539, Payment+complete=0.07692307692307693, Send Appeal to Prefecture+complete=0.07692307692307693, Insert Date Appeal to Prefecture=0.038461538461538464};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;81;412;47;6;-1.0;{Add penalty+complete=0.75, Insert Fine Notification+complete=0.25};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;194;466;38;5;-1.0;{Add penalty+complete=0.7777777777777778, Payment+complete=0.05555555555555555, Notify Result Appeal to Offender+complete=0.05555555555555555, Receive Result Appeal from Prefecture+complete=0.05555555555555555, Appeal to Judge=0.05555555555555555};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;20;268;35;2;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;18;268;31;7;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;194;461;46;7;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.3;86;401;38;2;-1.0;{Add penalty+complete=0.8235294117647058, Send Appeal to Prefecture+complete=0.11764705882352941, Insert Date Appeal to Prefecture+complete=0.058823529411764705};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;704;1633;49;18;-1.0;{Add penalty+complete=0.9333333333333333, Insert Date Appeal to Prefecture+complete=0.03333333333333333, Insert Fine Notification+complete=0.03333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;1018;2035;66;28;-1.0;{Add penalty+complete=0.864406779661017, Insert Fine Notification+complete=0.1016949152542373, Notify Result Appeal to Offender+complete=0.01694915254237288, Send Appeal to Prefecture+complete=0.01694915254237288};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;773;1997;51;11;-1.0;{Add penalty+complete=0.8641975308641975, Send Appeal to Prefecture+complete=0.06172839506172839, Insert Fine Notification+complete=0.037037037037037035, Receive Result Appeal from Prefecture+complete=0.024691358024691357, Insert Date Appeal to Prefecture+complete=0.012345679012345678};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;1062;2751;73;20;-1.0;{Add penalty+complete=0.8877551020408163, Send Appeal to Prefecture+complete=0.04081632653061224, Insert Fine Notification+complete=0.030612244897959183, Payment+complete=0.02040816326530612, Insert Date Appeal to Prefecture+complete=0.02040816326530612};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;101;856;63;15;-1.0;{Add penalty+complete=0.9655172413793104, Insert Fine Notification+complete=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;633;1136;50;14;-1.0;{Add penalty+complete=0.9512195121951219, Notify Result Appeal to Offender+complete=0.024390243902439025, Receive Result Appeal from Prefecture+complete=0.024390243902439025};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;1636;4344;77;25;-1.0;{Add penalty+complete=0.7971014492753623, Send Appeal to Prefecture+complete=0.07246376811594203, Receive Result Appeal from Prefecture+complete=0.050724637681159424, Insert Date Appeal to Prefecture+complete=0.028985507246376812, Insert Fine Notification+complete=0.028985507246376812, Notify Result Appeal to Offender+complete=0.014492753623188406, Appeal to Judge+complete=0.007246376811594203};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;906;2387;61;21;-1.0;{Add penalty+complete=0.9259259259259259, Insert Fine Notification+complete=0.07407407407407407};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;1410;3736;71;17;-1.0;{Add penalty+complete=0.8189655172413793, Insert Fine Notification+complete=0.04310344827586207, Insert Date Appeal to Prefecture+complete=0.034482758620689655, Payment+complete=0.02586206896551724, Send Appeal to Prefecture+complete=0.02586206896551724, Receive Result Appeal from Prefecture+complete=0.02586206896551724, Notify Result Appeal to Offender+complete=0.017241379310344827, Appeal to Judge+complete=0.008620689655172414};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;1831;2725;61;16;-1.0;{Add penalty+complete=0.7916666666666666, Insert Fine Notification+complete=0.052083333333333336, Send Appeal to Prefecture+complete=0.052083333333333336, Receive Result Appeal from Prefecture+complete=0.052083333333333336, Insert Date Appeal to Prefecture+complete=0.03125, Payment+complete=0.010416666666666666, Appeal to Judge+complete=0.010416666666666666};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;759;1046;42;9;-1.0;{Add penalty+complete=0.896551724137931, Insert Date Appeal to Prefecture+complete=0.06896551724137931, Insert Fine Notification+complete=0.034482758620689655};NONALIGNING_KNOWN;{}
