delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.1;3888;559;262;0;-1.0;{O_SELECTED=0.24452554744525548, A_FINALIZED=0.15693430656934307, W_Nabellen offertes=0.15693430656934307, A_DECLINED=0.12956204379562045, O_SENT=0.08759124087591241, W_Completeren aanvraag=0.08211678832116788, O_DECLINED=0.06569343065693431, A_CANCELLED=0.03102189781021898, A_PREACCEPTED=0.02737226277372263, O_CANCELLED=0.010948905109489052, W_Afhandelen leads=0.005474452554744526, O_SENT_BACK=0.0018248175182481751};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;4479;499;265;0;-1.0;{O_SELECTED=0.27155963302752295, A_FINALIZED=0.14678899082568808, W_Nabellen offertes=0.14678899082568808, O_SENT=0.12477064220183487, A_DECLINED=0.10091743119266056, W_Completeren aanvraag=0.06605504587155964, O_DECLINED=0.05321100917431193, A_CANCELLED=0.029357798165137616, A_PREACCEPTED=0.022018348623853212, O_CANCELLED=0.01834862385321101, W_Beoordelen fraude=0.011009174311926606, O_SENT_BACK=0.005504587155963303, O_ACCEPTED=0.001834862385321101, O_CREATED=0.001834862385321101};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;7184;585;300;0;-1.0;{O_SELECTED=0.25, A_FINALIZED=0.12972972972972974, W_Nabellen offertes=0.12972972972972974, O_SENT=0.12027027027027028, A_DECLINED=0.10405405405405406, W_Completeren aanvraag=0.08243243243243244, O_DECLINED=0.06351351351351352, A_CANCELLED=0.02702702702702703, O_CANCELLED=0.025675675675675677, A_PREACCEPTED=0.025675675675675677, W_Afhandelen leads=0.01891891891891892, W_Beoordelen fraude=0.016216216216216217, O_SENT_BACK=0.006756756756756757};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;4499;516;242;0;-1.0;{O_SELECTED=0.26806083650190116, O_SENT=0.13688212927756654, A_FINALIZED=0.1311787072243346, W_Nabellen offertes=0.1311787072243346, A_DECLINED=0.10646387832699619, W_Completeren aanvraag=0.0741444866920152, O_DECLINED=0.060836501901140684, A_CANCELLED=0.030418250950570342, A_PREACCEPTED=0.024714828897338403, O_CANCELLED=0.017110266159695818, O_SENT_BACK=0.009505703422053232, W_Afhandelen leads=0.005703422053231939, W_Wijzigen contractgegevens=0.0019011406844106464, O_ACCEPTED=0.0019011406844106464};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;6246;650;311;0;-1.0;{O_SELECTED=0.23897581792318634, A_FINALIZED=0.1422475106685633, W_Nabellen offertes=0.1422475106685633, W_Completeren aanvraag=0.12375533428165007, A_DECLINED=0.10099573257467995, O_SENT=0.09672830725462304, O_DECLINED=0.049786628733997154, A_PREACCEPTED=0.041251778093883355, A_CANCELLED=0.029871977240398292, O_CANCELLED=0.015647226173541962, W_Beoordelen fraude=0.011379800853485065, O_SENT_BACK=0.005689900426742532, O_CREATED=0.001422475106685633};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;5254;500;261;0;-1.0;{O_SELECTED=0.25882352941176473, A_FINALIZED=0.1495798319327731, W_Nabellen offertes=0.1495798319327731, A_DECLINED=0.11260504201680673, O_SENT=0.1092436974789916, W_Completeren aanvraag=0.07058823529411765, O_DECLINED=0.058823529411764705, O_CANCELLED=0.02689075630252101, A_CANCELLED=0.025210084033613446, A_PREACCEPTED=0.023529411764705882, W_Afhandelen leads=0.010084033613445379, O_SENT_BACK=0.005042016806722689};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;6719;673;327;0;-1.0;{O_SELECTED=0.2633093525179856, A_FINALIZED=0.13237410071942446, W_Nabellen offertes=0.13237410071942446, O_SENT=0.13093525179856116, A_DECLINED=0.0920863309352518, W_Completeren aanvraag=0.08201438848920864, O_DECLINED=0.04892086330935252, A_CANCELLED=0.034532374100719423, A_PREACCEPTED=0.027338129496402876, W_Afhandelen leads=0.02302158273381295, O_SENT_BACK=0.012949640287769784, O_CANCELLED=0.012949640287769784, W_Beoordelen fraude=0.004316546762589928, O_CREATED=0.0028776978417266188};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;12014;780;382;0;-1.0;{O_SELECTED=0.27197149643705465, O_SENT=0.1377672209026128, A_FINALIZED=0.1342042755344418, W_Nabellen offertes=0.1342042755344418, A_DECLINED=0.10332541567695962, W_Completeren aanvraag=0.05344418052256532, O_DECLINED=0.052256532066508314, A_CANCELLED=0.023752969121140142, O_SENT_BACK=0.017814726840855107, O_CANCELLED=0.017814726840855107, A_PREACCEPTED=0.017814726840855107, W_Afhandelen leads=0.014251781472684086, W_Beoordelen fraude=0.013064133016627079, W_Wijzigen contractgegevens=0.004750593824228029, O_CREATED=0.0035629453681710215};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;4639;582;273;0;-1.0;{O_SELECTED=0.260596546310832, A_FINALIZED=0.13500784929356358, W_Nabellen offertes=0.13500784929356358, O_SENT=0.12558869701726844, W_Completeren aanvraag=0.0989010989010989, A_DECLINED=0.09733124018838304, O_DECLINED=0.05337519623233909, A_PREACCEPTED=0.03296703296703297, A_CANCELLED=0.026687598116169546, O_CANCELLED=0.015698587127158554, W_Beoordelen fraude=0.012558869701726845, O_SENT_BACK=0.0031397174254317113, O_CREATED=0.0031397174254317113};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;8785;930;415;0;-1.0;{O_SELECTED=0.25950570342205326, A_FINALIZED=0.1397338403041825, W_Nabellen offertes=0.1397338403041825, O_SENT=0.11977186311787072, A_DECLINED=0.10741444866920152, W_Completeren aanvraag=0.08269961977186312, O_DECLINED=0.053231939163498096, A_PREACCEPTED=0.027566539923954372, A_CANCELLED=0.021863117870722433, O_CANCELLED=0.01806083650190114, O_SENT_BACK=0.010456273764258554, W_Afhandelen leads=0.0076045627376425855, W_Beoordelen fraude=0.0076045627376425855, O_CREATED=0.0028517110266159697, W_Wijzigen contractgegevens=0.0019011406844106464};NONALIGNING_KNOWN;{}
