delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.1;0.95;0.01;0.1;472;51;62;0;0.815850831298239;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;691;55;62;0;0.8045310223389945;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;747;63;71;0;0.8233578633756519;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;378;54;64;0;0.839330870208923;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;440;56;66;0;0.8365653415028005;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;443;54;63;0;0.8275552524685802;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;468;40;52;0;0.8030309403891631;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;769;56;66;0;0.8172364049566576;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;321;45;55;0;0.8548700882284316;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;623;47;59;0;0.803399641060069;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;523;43;55;0;0.8277508129872605;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;697;46;55;0;0.814890398063475;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;358;54;64;0;0.84150192135158;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;369;47;58;0;0.8282844399434791;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;493;59;65;0;0.8231127862214913;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;493;44;54;0;0.795355170750894;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;12278;659;600;0;0.8143866887658683;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;15562;660;604;0;0.8138343510251087;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;12894;661;603;0;0.8194944472677825;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;17657;660;598;0;0.815793526715687;{};NONALIGNING_KNOWN;{}
