delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.99;0.01;0.1;451;648;28;2;6;-1.0;{Payment=0.3424657534246575, Insert Date Appeal to Prefecture=0.2465753424657534, Receive Result Appeal from Prefecture=0.0547945205479452, Send Appeal to Prefecture=0.2465753424657534, Notify Result Appeal to Offender=0.0136986301369863, Appeal to Judge=0.0136986301369863, Add penalty=0.0547945205479452, Send Fine=0.0273972602739726};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;342;618;31;3;4;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.17777777777777778, Receive Result Appeal from Prefecture=0.044444444444444446, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.044444444444444446, Add penalty=0.011111111111111112, Insert Fine Notification=0.011111111111111112, Send Fine=0.044444444444444446};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;305;656;27;2;6;-1.0;{Payment=0.4861111111111111, Insert Date Appeal to Prefecture=0.20833333333333334, Receive Result Appeal from Prefecture=0.027777777777777776, Send Appeal to Prefecture=0.19444444444444445, Notify Result Appeal to Offender=0.027777777777777776, Appeal to Judge=0.027777777777777776, Add penalty=0.027777777777777776};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;465;634;27;2;4;-1.0;{Payment=0.6685393258426966, Insert Date Appeal to Prefecture=0.11797752808988764, Receive Result Appeal from Prefecture=0.033707865168539325, Send Appeal to Prefecture=0.11235955056179775, Notify Result Appeal to Offender=0.028089887640449437, Appeal to Judge=0.0056179775280898875, Add penalty=0.016853932584269662, Send Fine=0.016853932584269662};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;145;376;20;0;4;-1.0;{Payment=0.41509433962264153, Insert Date Appeal to Prefecture=0.20754716981132076, Receive Result Appeal from Prefecture=0.05660377358490566, Send Appeal to Prefecture=0.20754716981132076, Notify Result Appeal to Offender=0.05660377358490566, Appeal to Judge=0.018867924528301886, Add penalty=0.018867924528301886, Send Fine=0.018867924528301886};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;501;377;23;5;0;-1.0;{Insert Date Appeal to Prefecture=0.3448275862068966, Receive Result Appeal from Prefecture=0.13793103448275862, Send Appeal to Prefecture=0.3448275862068966, Notify Result Appeal to Offender=0.13793103448275862, Send Fine=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;293;381;25;4;1;-1.0;{Insert Date Appeal to Prefecture=0.32142857142857145, Receive Result Appeal from Prefecture=0.10714285714285714, Send Appeal to Prefecture=0.32142857142857145, Notify Result Appeal to Offender=0.07142857142857142, Add penalty=0.03571428571428571, Insert Fine Notification=0.03571428571428571, Send Fine=0.10714285714285714};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;173;380;20;4;0;-1.0;{Payment=0.08333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Receive Result Appeal from Prefecture=0.08333333333333333, Send Appeal to Prefecture=0.3333333333333333, Notify Result Appeal to Offender=0.08333333333333333, Send Fine=0.08333333333333333};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;484;380;22;4;0;-1.0;{Payment=0.7, Insert Date Appeal to Prefecture=0.09230769230769231, Receive Result Appeal from Prefecture=0.038461538461538464, Send Appeal to Prefecture=0.09230769230769231, Notify Result Appeal to Offender=0.038461538461538464, Add penalty=0.007692307692307693, Insert Fine Notification=0.007692307692307693, Send Fine=0.023076923076923078};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;184;384;24;5;0;-1.0;{Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.08, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.04, Send Fine=0.08};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;413;382;21;4;1;-1.0;{Payment=0.35, Insert Date Appeal to Prefecture=0.3, Receive Result Appeal from Prefecture=0.025, Send Appeal to Prefecture=0.3, Send Fine=0.025};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;345;380;29;2;3;-1.0;{Payment=0.7105263157894737, Insert Date Appeal to Prefecture=0.10526315789473684, Receive Result Appeal from Prefecture=0.03508771929824561, Send Appeal to Prefecture=0.09649122807017543, Notify Result Appeal to Offender=0.03508771929824561, Send Fine=0.017543859649122806};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;258;363;26;1;6;-1.0;{Payment=0.4583333333333333, Insert Date Appeal to Prefecture=0.22916666666666666, Receive Result Appeal from Prefecture=0.020833333333333332, Send Appeal to Prefecture=0.20833333333333334, Notify Result Appeal to Offender=0.020833333333333332, Appeal to Judge=0.041666666666666664, Add penalty=0.020833333333333332};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;235;387;25;1;4;-1.0;{Payment=0.6637168141592921, Insert Date Appeal to Prefecture=0.10619469026548672, Receive Result Appeal from Prefecture=0.035398230088495575, Send Appeal to Prefecture=0.10619469026548672, Notify Result Appeal to Offender=0.02654867256637168, Appeal to Judge=0.008849557522123894, Add penalty=0.02654867256637168, Send Fine=0.02654867256637168};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;388;268;16;0;2;-1.0;{Payment=0.5714285714285714, Insert Date Appeal to Prefecture=0.17857142857142858, Send Appeal to Prefecture=0.17857142857142858, Add penalty=0.03571428571428571, Send Fine=0.03571428571428571};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;234;259;22;4;0;-1.0;{Insert Date Appeal to Prefecture=0.35714285714285715, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.35714285714285715, Notify Result Appeal to Offender=0.14285714285714285};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;293;234;20;4;0;-1.0;{Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.2857142857142857, Notify Result Appeal to Offender=0.14285714285714285, Send Fine=0.14285714285714285};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;344;264;19;4;0;-1.0;{Insert Date Appeal to Prefecture=0.42857142857142855, Send Appeal to Prefecture=0.42857142857142855, Send Fine=0.14285714285714285};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;107;267;25;5;0;-1.0;{Payment=0.7019230769230769, Insert Date Appeal to Prefecture=0.07692307692307693, Receive Result Appeal from Prefecture=0.04807692307692308, Send Appeal to Prefecture=0.07692307692307693, Notify Result Appeal to Offender=0.04807692307692308, Add penalty=0.009615384615384616, Insert Fine Notification=0.009615384615384616, Send Fine=0.028846153846153848};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;283;268;18;4;0;-1.0;{Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.1, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.05, Send Fine=0.05};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;250;259;18;4;1;-1.0;{Payment=0.2916666666666667, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333, Send Fine=0.041666666666666664};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;274;275;24;1;2;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.19047619047619047, Receive Result Appeal from Prefecture=0.047619047619047616, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.047619047619047616, Send Fine=0.047619047619047616};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;99;262;29;0;7;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.19444444444444445, Receive Result Appeal from Prefecture=0.027777777777777776, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.027777777777777776, Appeal to Judge=0.05555555555555555, Add penalty=0.027777777777777776};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;285;269;23;1;4;-1.0;{Payment=0.6973684210526315, Insert Date Appeal to Prefecture=0.07894736842105263, Receive Result Appeal from Prefecture=0.02631578947368421, Send Appeal to Prefecture=0.07894736842105263, Notify Result Appeal to Offender=0.02631578947368421, Appeal to Judge=0.013157894736842105, Add penalty=0.039473684210526314, Send Fine=0.039473684210526314};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;167;119;14;0;1;-1.0;{Payment=0.4375, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25, Send Fine=0.0625};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;108;119;21;4;0;-1.0;{Insert Date Appeal to Prefecture=0.3333333333333333, Receive Result Appeal from Prefecture=0.16666666666666666, Send Appeal to Prefecture=0.3333333333333333, Notify Result Appeal to Offender=0.16666666666666666};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;235;128;15;2;0;-1.0;{Send Fine=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;177;125;18;3;0;-1.0;{Insert Date Appeal to Prefecture=0.4, Send Appeal to Prefecture=0.4, Send Fine=0.2};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;224;127;20;2;1;-1.0;{Payment=0.631578947368421, Insert Date Appeal to Prefecture=0.07894736842105263, Receive Result Appeal from Prefecture=0.05263157894736842, Send Appeal to Prefecture=0.07894736842105263, Notify Result Appeal to Offender=0.05263157894736842, Add penalty=0.02631578947368421, Insert Fine Notification=0.02631578947368421, Send Fine=0.05263157894736842};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;286;127;16;1;2;-1.0;{Payment=0.25, Insert Date Appeal to Prefecture=0.3125, Receive Result Appeal from Prefecture=0.0625, Send Appeal to Prefecture=0.3125, Notify Result Appeal to Offender=0.0625};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;71;113;16;2;3;-1.0;{Payment=0.18181818181818182, Insert Date Appeal to Prefecture=0.36363636363636365, Receive Result Appeal from Prefecture=0.09090909090909091, Send Appeal to Prefecture=0.36363636363636365};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;127;127;20;1;3;-1.0;{Payment=0.6842105263157895, Insert Date Appeal to Prefecture=0.15789473684210525, Send Appeal to Prefecture=0.10526315789473684, Send Fine=0.05263157894736842};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;120;130;19;0;3;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;126;127;20;1;3;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.15384615384615385, Receive Result Appeal from Prefecture=0.05128205128205128, Send Appeal to Prefecture=0.15384615384615385, Notify Result Appeal to Offender=0.05128205128205128, Add penalty=0.05128205128205128};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;171;75;14;0;1;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;154;73;19;2;0;-1.0;{Insert Date Appeal to Prefecture=0.3, Receive Result Appeal from Prefecture=0.2, Send Appeal to Prefecture=0.3, Notify Result Appeal to Offender=0.2};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;140;73;15;2;0;-1.0;{Send Fine=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;165;74;18;2;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;127;73;22;3;0;-1.0;{Payment=0.8518518518518519, Insert Date Appeal to Prefecture=0.037037037037037035, Receive Result Appeal from Prefecture=0.037037037037037035, Send Appeal to Prefecture=0.037037037037037035, Notify Result Appeal to Offender=0.037037037037037035};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;220;73;16;4;0;-1.0;{Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.1, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.1};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;74;72;16;2;1;-1.0;{Payment=0.14285714285714285, Insert Date Appeal to Prefecture=0.42857142857142855, Send Appeal to Prefecture=0.42857142857142855};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;152;73;20;3;0;-1.0;{Payment=0.7142857142857143, Insert Date Appeal to Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.14285714285714285};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;165;73;15;0;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;170;76;18;1;2;-1.0;{Payment=0.5333333333333333, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2, Add penalty=0.06666666666666667};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;150;55;13;0;1;-1.0;{Payment=0.5555555555555556, Insert Date Appeal to Prefecture=0.2222222222222222, Send Appeal to Prefecture=0.2222222222222222};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;147;58;16;0;0;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;103;55;15;1;0;-1.0;{Send Fine=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;126;53;21;1;0;-1.0;{Payment=0.2, Insert Date Appeal to Prefecture=0.4, Send Appeal to Prefecture=0.4};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;259;53;24;4;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;98;53;16;2;0;-1.0;{Payment=0.16666666666666666, Insert Date Appeal to Prefecture=0.3333333333333333, Receive Result Appeal from Prefecture=0.16666666666666666, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;152;53;15;3;1;-1.0;{Payment=0.14285714285714285, Insert Date Appeal to Prefecture=0.42857142857142855, Send Appeal to Prefecture=0.42857142857142855};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;208;62;19;1;0;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;89;52;15;0;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;240;54;16;1;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;144;61;13;0;1;-1.0;{Payment=0.45454545454545453, Insert Date Appeal to Prefecture=0.2727272727272727, Send Appeal to Prefecture=0.2727272727272727};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;201;61;17;0;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;273;60;14;2;0;-1.0;{Send Fine=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;141;60;18;1;0;-1.0;{Payment=0.2, Insert Date Appeal to Prefecture=0.4, Send Appeal to Prefecture=0.4};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;338;60;17;1;2;-1.0;{Payment=0.7894736842105263, Insert Date Appeal to Prefecture=0.05263157894736842, Receive Result Appeal from Prefecture=0.05263157894736842, Send Appeal to Prefecture=0.05263157894736842, Notify Result Appeal to Offender=0.05263157894736842};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;394;61;16;3;0;-1.0;{Insert Date Appeal to Prefecture=0.42857142857142855, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.42857142857142855};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;391;61;15;2;2;-1.0;{Payment=0.2, Insert Date Appeal to Prefecture=0.4, Send Appeal to Prefecture=0.4};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;200;59;20;1;0;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;585;60;15;0;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;94;59;17;1;1;-1.0;{Payment=0.46153846153846156, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078, Add penalty=0.07692307692307693};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;236;36;14;0;0;-1.0;{Payment=0.5555555555555556, Insert Date Appeal to Prefecture=0.2222222222222222, Send Appeal to Prefecture=0.2222222222222222};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;248;36;12;0;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;420;36;13;0;0;-1.0;{Send Fine=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;569;36;16;2;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;473;34;14;1;0;-1.0;{Payment=0.6363636363636364, Insert Date Appeal to Prefecture=0.09090909090909091, Receive Result Appeal from Prefecture=0.09090909090909091, Send Appeal to Prefecture=0.09090909090909091, Notify Result Appeal to Offender=0.09090909090909091};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;78;35;12;1;0;-1.0;{Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.2, Send Appeal to Prefecture=0.4};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;509;35;15;2;0;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;194;43;19;2;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;169;35;14;0;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;318;37;13;1;0;-1.0;{Payment=0.6666666666666666, Insert Date Appeal to Prefecture=0.16666666666666666, Send Appeal to Prefecture=0.16666666666666666};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;244;27;11;0;0;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;176;27;12;0;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;486;33;11;0;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;99;28;16;2;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;462;28;15;1;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;349;26;12;1;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;136;25;12;2;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;589;21;10;2;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;180;26;15;0;1;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;441;30;16;2;0;-1.0;{Payment=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;450;635;23;3;1;-1.0;{Payment=0.39080459770114945, Insert Date Appeal to Prefecture=0.21839080459770116, Receive Result Appeal from Prefecture=0.05747126436781609, Send Appeal to Prefecture=0.21839080459770116, Notify Result Appeal to Offender=0.05747126436781609, Add penalty=0.011494252873563218, Insert Fine Notification=0.011494252873563218, Send Fine=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;9088;657;28;6;0;-1.0;{Insert Date Appeal to Prefecture=0.3695652173913043, Receive Result Appeal from Prefecture=0.10869565217391304, Send Appeal to Prefecture=0.3695652173913043, Notify Result Appeal to Offender=0.10869565217391304, Send Fine=0.043478260869565216};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;534;654;29;8;3;-1.0;{Payment=0.3764705882352941, Insert Date Appeal to Prefecture=0.23529411764705882, Receive Result Appeal from Prefecture=0.058823529411764705, Send Appeal to Prefecture=0.23529411764705882, Notify Result Appeal to Offender=0.03529411764705882, Add penalty=0.011764705882352941, Insert Fine Notification=0.011764705882352941, Send Fine=0.03529411764705882};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7016;656;23;4;1;-1.0;{Payment=0.03333333333333333, Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.03333333333333333, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.03333333333333333, Add penalty=0.06666666666666667, Send Fine=0.03333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;497;609;32;7;0;-1.0;{Payment=0.725, Insert Date Appeal to Prefecture=0.1, Receive Result Appeal from Prefecture=0.020833333333333332, Send Appeal to Prefecture=0.1, Notify Result Appeal to Offender=0.020833333333333332, Appeal to Judge=0.008333333333333333, Add penalty=0.004166666666666667, Insert Fine Notification=0.004166666666666667, Send Fine=0.016666666666666666};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;6408;655;26;7;0;-1.0;{Payment=0.06779661016949153, Insert Date Appeal to Prefecture=0.3050847457627119, Receive Result Appeal from Prefecture=0.05084745762711865, Send Appeal to Prefecture=0.3050847457627119, Notify Result Appeal to Offender=0.03389830508474576, Add penalty=0.05084745762711865, Insert Fine Notification=0.05084745762711865, Send Fine=0.13559322033898305};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;599;655;31;6;1;-1.0;{Payment=0.4084507042253521, Insert Date Appeal to Prefecture=0.2535211267605634, Receive Result Appeal from Prefecture=0.028169014084507043, Send Appeal to Prefecture=0.2535211267605634, Notify Result Appeal to Offender=0.014084507042253521, Appeal to Judge=0.014084507042253521, Send Fine=0.028169014084507043};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;510;635;31;7;0;-1.0;{Payment=0.8026315789473685, Insert Date Appeal to Prefecture=0.07017543859649122, Receive Result Appeal from Prefecture=0.017543859649122806, Send Appeal to Prefecture=0.06578947368421052, Notify Result Appeal to Offender=0.017543859649122806, Add penalty=0.0043859649122807015, Insert Fine Notification=0.0043859649122807015, Send Fine=0.017543859649122806};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;176;655;26;5;2;-1.0;{Payment=0.5333333333333333, Insert Date Appeal to Prefecture=0.2, Receive Result Appeal from Prefecture=0.02666666666666667, Send Appeal to Prefecture=0.18666666666666668, Notify Result Appeal to Offender=0.02666666666666667, Appeal to Judge=0.02666666666666667};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;298;628;27;5;1;-1.0;{Payment=0.712707182320442, Insert Date Appeal to Prefecture=0.11049723756906077, Receive Result Appeal from Prefecture=0.027624309392265192, Send Appeal to Prefecture=0.10497237569060773, Notify Result Appeal to Offender=0.022099447513812154, Add penalty=0.0055248618784530384, Send Fine=0.016574585635359115};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;207;658;24;4;0;-1.0;{Payment=0.4431818181818182, Insert Date Appeal to Prefecture=0.2159090909090909, Receive Result Appeal from Prefecture=0.056818181818181816, Send Appeal to Prefecture=0.2159090909090909, Notify Result Appeal to Offender=0.056818181818181816, Send Fine=0.011363636363636364};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;279;643;29;6;0;-1.0;{Insert Date Appeal to Prefecture=0.3695652173913043, Receive Result Appeal from Prefecture=0.10869565217391304, Send Appeal to Prefecture=0.3695652173913043, Notify Result Appeal to Offender=0.10869565217391304, Send Fine=0.043478260869565216};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;258;652;34;8;0;-1.0;{Payment=0.3764705882352941, Insert Date Appeal to Prefecture=0.23529411764705882, Receive Result Appeal from Prefecture=0.058823529411764705, Send Appeal to Prefecture=0.23529411764705882, Notify Result Appeal to Offender=0.03529411764705882, Add penalty=0.011764705882352941, Insert Fine Notification=0.011764705882352941, Send Fine=0.03529411764705882};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;203;658;25;6;0;-1.0;{Payment=0.1, Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.03333333333333333, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.03333333333333333, Send Fine=0.03333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;385;657;29;7;0;-1.0;{Payment=0.725, Insert Date Appeal to Prefecture=0.1, Receive Result Appeal from Prefecture=0.020833333333333332, Send Appeal to Prefecture=0.1, Notify Result Appeal to Offender=0.020833333333333332, Appeal to Judge=0.008333333333333333, Add penalty=0.004166666666666667, Insert Fine Notification=0.004166666666666667, Send Fine=0.016666666666666666};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;455;649;27;6;0;-1.0;{Payment=0.06666666666666667, Insert Date Appeal to Prefecture=0.3, Receive Result Appeal from Prefecture=0.06666666666666667, Send Appeal to Prefecture=0.3, Notify Result Appeal to Offender=0.03333333333333333, Add penalty=0.05, Insert Fine Notification=0.05, Send Fine=0.13333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;198;658;25;5;2;-1.0;{Payment=0.4084507042253521, Insert Date Appeal to Prefecture=0.2535211267605634, Receive Result Appeal from Prefecture=0.028169014084507043, Send Appeal to Prefecture=0.2535211267605634, Notify Result Appeal to Offender=0.014084507042253521, Appeal to Judge=0.014084507042253521, Send Fine=0.028169014084507043};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;422;648;33;6;3;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.17777777777777778, Receive Result Appeal from Prefecture=0.044444444444444446, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.044444444444444446, Add penalty=0.011111111111111112, Insert Fine Notification=0.011111111111111112, Send Fine=0.044444444444444446};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;124;656;22;6;1;-1.0;{Payment=0.5333333333333333, Insert Date Appeal to Prefecture=0.2, Receive Result Appeal from Prefecture=0.02666666666666667, Send Appeal to Prefecture=0.18666666666666668, Notify Result Appeal to Offender=0.02666666666666667, Appeal to Judge=0.02666666666666667};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;281;655;28;6;0;-1.0;{Payment=0.7522123893805309, Insert Date Appeal to Prefecture=0.09292035398230089, Receive Result Appeal from Prefecture=0.02654867256637168, Send Appeal to Prefecture=0.08849557522123894, Notify Result Appeal to Offender=0.022123893805309734, Add penalty=0.004424778761061947, Send Fine=0.01327433628318584};NONALIGNING_KNOWN;{}
