delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.99;0.01;0.1;176;656;21;2;2;-1.0;{Payment=0.004807692307692308, Appeal to Judge=0.004807692307692308, Add penalty=0.040865384615384616, DUMMY=0.9471153846153846, Insert Fine Notification=0.002403846153846154};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;114;656;27;2;3;-1.0;{Payment=0.012315270935960592, Add penalty=0.03201970443349754, DUMMY=0.9532019704433498, Insert Fine Notification=0.0024630541871921183};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;167;647;30;5;6;-1.0;{Payment=0.004464285714285714, Receive Result Appeal from Prefecture=0.004464285714285714, Appeal to Judge=0.002232142857142857, Add penalty=0.04017857142857143, DUMMY=0.9464285714285714, Insert Fine Notification=0.002232142857142857};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;113;660;24;1;3;-1.0;{Payment=0.005076142131979695, Appeal to Judge=0.0025380710659898475, Add penalty=0.02284263959390863, DUMMY=0.9695431472081218};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;170;646;30;3;4;-1.0;{Payment=0.004576659038901602, Appeal to Judge=0.009153318077803204, Add penalty=0.05034324942791762, DUMMY=0.931350114416476, Insert Fine Notification=0.004576659038901602};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;113;656;29;2;5;-1.0;{Payment=0.009592326139088728, Insert Date Appeal to Prefecture=0.002398081534772182, Receive Result Appeal from Prefecture=0.004796163069544364, Send Appeal to Prefecture=0.007194244604316547, Add penalty=0.04316546762589928, DUMMY=0.9328537170263789};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;166;657;25;2;5;-1.0;{Payment=0.01650943396226415, Receive Result Appeal from Prefecture=0.007075471698113208, Appeal to Judge=0.0023584905660377358, Add penalty=0.03773584905660377, DUMMY=0.9363207547169812};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;111;658;33;3;6;-1.0;{Payment=0.004830917874396135, Insert Date Appeal to Prefecture=0.0024154589371980675, Send Appeal to Prefecture=0.004830917874396135, Appeal to Judge=0.007246376811594203, Add penalty=0.026570048309178744, DUMMY=0.9541062801932367};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;176;656;25;2;5;-1.0;{Payment=0.002421307506053269, Send Appeal to Prefecture=0.002421307506053269, Appeal to Judge=0.002421307506053269, Add penalty=0.026634382566585957, DUMMY=0.9661016949152542};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;112;656;30;1;5;-1.0;{Insert Date Appeal to Prefecture=0.004608294930875576, Receive Result Appeal from Prefecture=0.002304147465437788, Send Appeal to Prefecture=0.002304147465437788, Appeal to Judge=0.002304147465437788, Add penalty=0.03456221198156682, DUMMY=0.9539170506912442};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;66;381;19;1;2;-1.0;{Appeal to Judge=0.004032258064516129, Add penalty=0.036290322580645164, DUMMY=0.9556451612903226, Insert Fine Notification=0.004032258064516129};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;71;381;24;1;4;-1.0;{Payment=0.012658227848101266, Add penalty=0.029535864978902954, DUMMY=0.9578059071729957};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;68;382;24;1;5;-1.0;{Receive Result Appeal from Prefecture=0.003952569169960474, Add penalty=0.03162055335968379, DUMMY=0.9644268774703557};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;380;22;0;4;-1.0;{Appeal to Judge=0.0045662100456621, Add penalty=0.0182648401826484, DUMMY=0.9771689497716894};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;380;22;0;4;-1.0;{Appeal to Judge=0.004098360655737705, Add penalty=0.04918032786885246, DUMMY=0.9467213114754098};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;380;22;1;5;-1.0;{Payment=0.00425531914893617, Receive Result Appeal from Prefecture=0.00425531914893617, Send Appeal to Prefecture=0.00851063829787234, Add penalty=0.04680851063829787, DUMMY=0.9361702127659575};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;382;21;0;5;-1.0;{Payment=0.00390625, Receive Result Appeal from Prefecture=0.0078125, Add penalty=0.046875, DUMMY=0.94140625};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;382;29;0;7;-1.0;{Insert Date Appeal to Prefecture=0.004149377593360996, Send Appeal to Prefecture=0.008298755186721992, Add penalty=0.03734439834024896, DUMMY=0.950207468879668};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;72;374;24;1;6;-1.0;{Send Appeal to Prefecture=0.004, Appeal to Judge=0.004, Add penalty=0.04, DUMMY=0.952};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;67;376;25;0;5;-1.0;{Insert Date Appeal to Prefecture=0.003968253968253968, Receive Result Appeal from Prefecture=0.003968253968253968, Send Appeal to Prefecture=0.003968253968253968, Appeal to Judge=0.003968253968253968, Add penalty=0.031746031746031744, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;49;268;16;0;2;-1.0;{Add penalty=0.023391812865497075, DUMMY=0.9766081871345029};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;53;268;24;0;4;-1.0;{Payment=0.006097560975609756, Add penalty=0.042682926829268296, DUMMY=0.9512195121951219};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;48;268;21;0;6;-1.0;{Add penalty=0.017045454545454544, DUMMY=0.9829545454545454};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;49;267;20;0;4;-1.0;{Appeal to Judge=0.0064516129032258064, Add penalty=0.01935483870967742, DUMMY=0.9741935483870968};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;48;268;22;0;4;-1.0;{Appeal to Judge=0.005714285714285714, Add penalty=0.045714285714285714, DUMMY=0.9485714285714286};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;48;268;19;0;6;-1.0;{Receive Result Appeal from Prefecture=0.0064516129032258064, Add penalty=0.05161290322580645, DUMMY=0.9419354838709677};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;52;268;20;0;5;-1.0;{Payment=0.005714285714285714, Receive Result Appeal from Prefecture=0.005714285714285714, Add penalty=0.05142857142857143, DUMMY=0.9371428571428572};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;97;249;24;0;4;-1.0;{Insert Date Appeal to Prefecture=0.005649717514124294, Send Appeal to Prefecture=0.011299435028248588, Add penalty=0.03389830508474576, DUMMY=0.9491525423728814};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;49;270;25;1;6;-1.0;{Send Appeal to Prefecture=0.005555555555555556, Appeal to Judge=0.005555555555555556, Add penalty=0.027777777777777776, DUMMY=0.9611111111111111};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;95;259;22;0;5;-1.0;{Insert Date Appeal to Prefecture=0.005780346820809248, Send Appeal to Prefecture=0.005780346820809248, Appeal to Judge=0.005780346820809248, Add penalty=0.023121387283236993, DUMMY=0.9595375722543352};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;26;128;14;0;1;-1.0;{Add penalty=0.036585365853658534, DUMMY=0.9634146341463414};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;25;127;20;0;4;-1.0;{Add penalty=0.05, DUMMY=0.95};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;26;127;15;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;25;126;19;0;3;-1.0;{Add penalty=0.030303030303030304, DUMMY=0.9696969696969697};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;26;126;20;0;3;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;25;127;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.013333333333333334, Add penalty=0.06666666666666667, DUMMY=0.92};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;26;126;16;0;5;-1.0;{Receive Result Appeal from Prefecture=0.011627906976744186, Add penalty=0.046511627906976744, DUMMY=0.9418604651162791};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;26;128;23;0;4;-1.0;{Insert Date Appeal to Prefecture=0.011494252873563218, Add penalty=0.022988505747126436, DUMMY=0.9655172413793104};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;78;126;18;1;3;-1.0;{Add penalty=0.022727272727272728, DUMMY=0.9772727272727273};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;24;126;21;0;4;-1.0;{Insert Date Appeal to Prefecture=0.011111111111111112, Send Appeal to Prefecture=0.011111111111111112, Add penalty=0.044444444444444446, DUMMY=0.9333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;74;14;0;1;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;74;16;0;2;-1.0;{Add penalty=0.06976744186046512, DUMMY=0.9302325581395349};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;73;15;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;64;74;21;0;3;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;17;74;21;0;4;-1.0;{Add penalty=0.021739130434782608, DUMMY=0.9782608695652174};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;18;70;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.021739130434782608, Add penalty=0.08695652173913043, DUMMY=0.8913043478260869};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;18;68;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.0196078431372549, Add penalty=0.0784313725490196, DUMMY=0.9019607843137255};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;17;74;20;0;3;-1.0;{Add penalty=0.021739130434782608, DUMMY=0.9782608695652174};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;73;14;0;2;-1.0;{Add penalty=0.04081632653061224, DUMMY=0.9591836734693877};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;17;74;18;0;3;-1.0;{Insert Date Appeal to Prefecture=0.018867924528301886, Send Appeal to Prefecture=0.018867924528301886, Add penalty=0.03773584905660377, DUMMY=0.9245283018867925};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;53;12;0;1;-1.0;{Add penalty=0.05405405405405406, DUMMY=0.9459459459459459};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;66;54;16;0;0;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;14;54;14;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;13;52;16;0;1;-1.0;{Add penalty=0.07142857142857142, DUMMY=0.9285714285714286};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;59;53;15;0;3;-1.0;{Add penalty=0.030303030303030304, DUMMY=0.9696969696969697};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;54;17;0;5;-1.0;{Receive Result Appeal from Prefecture=0.03125, Add penalty=0.09375, DUMMY=0.875};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;14;53;18;0;4;-1.0;{Receive Result Appeal from Prefecture=0.02857142857142857, Add penalty=0.08571428571428572, DUMMY=0.8857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;63;52;20;0;3;-1.0;{Add penalty=0.029411764705882353, DUMMY=0.9705882352941176};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;13;51;14;0;2;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;52;17;1;1;-1.0;{Insert Date Appeal to Prefecture=0.02564102564102564, Send Appeal to Prefecture=0.02564102564102564, Add penalty=0.05128205128205128, DUMMY=0.8974358974358975};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;13;61;14;0;1;-1.0;{Add penalty=0.046511627906976744, DUMMY=0.9534883720930233};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;62;17;0;0;-1.0;{Add penalty=0.03125, DUMMY=0.96875};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;59;15;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;60;17;0;2;-1.0;{Add penalty=0.06451612903225806, DUMMY=0.9354838709677419};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;15;60;18;0;3;-1.0;{Add penalty=0.02564102564102564, DUMMY=0.9743589743589743};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;60;19;0;5;-1.0;{Receive Result Appeal from Prefecture=0.02631578947368421, Add penalty=0.10526315789473684, DUMMY=0.868421052631579};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;67;59;16;0;4;-1.0;{Receive Result Appeal from Prefecture=0.025, Add penalty=0.075, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;15;60;16;0;1;-1.0;{Add penalty=0.02564102564102564, DUMMY=0.9743589743589743};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;60;14;0;2;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;61;62;17;0;2;-1.0;{Insert Date Appeal to Prefecture=0.02040816326530612, Send Appeal to Prefecture=0.02040816326530612, Add penalty=0.04081632653061224, DUMMY=0.9183673469387755};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;35;13;0;0;-1.0;{Add penalty=0.06666666666666667, DUMMY=0.9333333333333333};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;35;13;0;0;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;37;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;12;36;13;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;11;36;14;0;1;-1.0;{Add penalty=0.045454545454545456, DUMMY=0.9545454545454546};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;62;37;14;0;3;-1.0;{Receive Result Appeal from Prefecture=0.043478260869565216, Add penalty=0.08695652173913043, DUMMY=0.8695652173913043};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;36;14;0;2;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;35;13;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;61;35;12;0;1;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;37;14;0;1;-1.0;{Add penalty=0.08, DUMMY=0.92};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;26;12;0;0;-1.0;{Add penalty=0.1, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;26;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;25;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;27;15;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;28;13;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;26;12;0;1;-1.0;{Receive Result Appeal from Prefecture=0.058823529411764705, Add penalty=0.11764705882352941, DUMMY=0.8235294117647058};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;25;11;0;2;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;27;15;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;68;27;15;0;1;-1.0;{Add penalty=0.07142857142857142, DUMMY=0.9285714285714286};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;30;14;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;120;646;21;4;0;-1.0;{Payment=0.018957345971563982, Appeal to Judge=0.004739336492890996, Add penalty=0.04028436018957346, DUMMY=0.933649289099526, Insert Fine Notification=0.002369668246445498};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;112;658;29;6;0;-1.0;{Payment=0.09887640449438202, Add penalty=0.029213483146067417, DUMMY=0.8696629213483146, Insert Fine Notification=0.0022471910112359553};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;111;657;31;8;0;-1.0;{Payment=0.07468879668049792, Receive Result Appeal from Prefecture=0.004149377593360996, Appeal to Judge=0.002074688796680498, Add penalty=0.03734439834024896, DUMMY=0.8796680497925311, Insert Fine Notification=0.002074688796680498};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;109;617;23;3;1;-1.0;{Payment=0.0225, Appeal to Judge=0.0025, Add penalty=0.0225, DUMMY=0.9525};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;170;631;32;5;3;-1.0;{Payment=0.05434782608695652, Appeal to Judge=0.008695652173913044, Add penalty=0.04782608695652174, DUMMY=0.8847826086956522, Insert Fine Notification=0.004347826086956522};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;113;657;27;4;3;-1.0;{Payment=0.03278688524590164, Insert Date Appeal to Prefecture=0.00234192037470726, Receive Result Appeal from Prefecture=0.00468384074941452, Send Appeal to Prefecture=0.00702576112412178, Add penalty=0.04215456674473068, DUMMY=0.9110070257611241};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;187;658;27;4;3;-1.0;{Payment=0.08552631578947369, Receive Result Appeal from Prefecture=0.006578947368421052, Appeal to Judge=0.0021929824561403508, Add penalty=0.03508771929824561, DUMMY=0.8706140350877193};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;113;657;29;5;3;-1.0;{Payment=0.050808314087759814, Insert Date Appeal to Prefecture=0.0023094688221709007, Send Appeal to Prefecture=0.004618937644341801, Appeal to Judge=0.006928406466512702, Add penalty=0.025404157043879907, DUMMY=0.9099307159353349};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;184;658;24;6;2;-1.0;{Payment=0.02830188679245283, Send Appeal to Prefecture=0.0023584905660377358, Appeal to Judge=0.0023584905660377358, Add penalty=0.025943396226415096, DUMMY=0.9410377358490566};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;115;658;26;5;1;-1.0;{Payment=0.06451612903225806, Insert Date Appeal to Prefecture=0.004301075268817204, Receive Result Appeal from Prefecture=0.002150537634408602, Send Appeal to Prefecture=0.002150537634408602, Appeal to Judge=0.002150537634408602, Add penalty=0.03225806451612903, DUMMY=0.8924731182795699};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;178;656;22;4;0;-1.0;{Payment=0.018957345971563982, Appeal to Judge=0.004739336492890996, Add penalty=0.04028436018957346, DUMMY=0.933649289099526, Insert Fine Notification=0.002369668246445498};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;113;656;28;6;0;-1.0;{Payment=0.10089686098654709, Add penalty=0.02914798206278027, DUMMY=0.8677130044843049, Insert Fine Notification=0.002242152466367713};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;165;657;30;8;0;-1.0;{Payment=0.07468879668049792, Receive Result Appeal from Prefecture=0.004149377593360996, Appeal to Judge=0.002074688796680498, Add penalty=0.03734439834024896, DUMMY=0.8796680497925311, Insert Fine Notification=0.002074688796680498};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;114;657;23;3;2;-1.0;{Payment=0.020100502512562814, Appeal to Judge=0.002512562814070352, Add penalty=0.022613065326633167, DUMMY=0.9547738693467337};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;173;657;29;6;1;-1.0;{Payment=0.07249466950959488, Appeal to Judge=0.008528784648187633, Add penalty=0.046908315565031986, DUMMY=0.8678038379530917, Insert Fine Notification=0.0042643923240938165};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;108;643;21;5;2;-1.0;{Payment=0.06772009029345373, Insert Date Appeal to Prefecture=0.002257336343115124, Receive Result Appeal from Prefecture=0.004514672686230248, Send Appeal to Prefecture=0.006772009029345372, Add penalty=0.040632054176072234, DUMMY=0.8781038374717833};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;156;626;25;6;1;-1.0;{Payment=0.11464968152866242, Receive Result Appeal from Prefecture=0.006369426751592357, Appeal to Judge=0.0021231422505307855, Add penalty=0.03397027600849257, DUMMY=0.8428874734607219};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;109;653;32;6;2;-1.0;{Payment=0.07223476297968397, Insert Date Appeal to Prefecture=0.002257336343115124, Send Appeal to Prefecture=0.004514672686230248, Appeal to Judge=0.006772009029345372, Add penalty=0.024830699774266364, DUMMY=0.8893905191873589};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;172;658;26;6;1;-1.0;{Payment=0.02823529411764706, Send Appeal to Prefecture=0.002352941176470588, Appeal to Judge=0.002352941176470588, Add penalty=0.02588235294117647, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.1;185;637;28;6;0;-1.0;{Payment=0.17613636363636365, Insert Date Appeal to Prefecture=0.003787878787878788, Receive Result Appeal from Prefecture=0.001893939393939394, Send Appeal to Prefecture=0.001893939393939394, Appeal to Judge=0.001893939393939394, Add penalty=0.028409090909090908, DUMMY=0.7859848484848485};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;161;562;24;3;6;-1.0;{Payment=0.004796163069544364, Appeal to Judge=0.007194244604316547, Add penalty=0.0407673860911271, DUMMY=0.9448441247002398, Insert Fine Notification=0.002398081534772182};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;109;641;25;2;9;-1.0;{Payment=0.012315270935960592, Add penalty=0.03201970443349754, DUMMY=0.9532019704433498, Insert Fine Notification=0.0024630541871921183};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;109;640;30;6;6;-1.0;{Payment=0.0066815144766146995, Receive Result Appeal from Prefecture=0.004454342984409799, Appeal to Judge=0.0022271714922048997, Add penalty=0.0400890868596882, DUMMY=0.9443207126948775, Insert Fine Notification=0.0022271714922048997};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;115;659;25;2;4;-1.0;{Payment=0.007633587786259542, Appeal to Judge=0.002544529262086514, Add penalty=0.022900763358778626, DUMMY=0.9669211195928753};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;112;657;30;5;5;-1.0;{Payment=0.00684931506849315, Appeal to Judge=0.0091324200913242, Add penalty=0.0502283105022831, DUMMY=0.9292237442922374, Insert Fine Notification=0.0045662100456621};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;124;649;27;2;9;-1.0;{Payment=0.009592326139088728, Insert Date Appeal to Prefecture=0.002398081534772182, Receive Result Appeal from Prefecture=0.004796163069544364, Send Appeal to Prefecture=0.007194244604316547, Add penalty=0.04316546762589928, DUMMY=0.9328537170263789};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;206;657;26;3;9;-1.0;{Payment=0.01650943396226415, Receive Result Appeal from Prefecture=0.007075471698113208, Appeal to Judge=0.0023584905660377358, Add penalty=0.03773584905660377, DUMMY=0.9363207547169812};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;119;657;30;4;5;-1.0;{Payment=0.007246376811594203, Insert Date Appeal to Prefecture=0.0024154589371980675, Send Appeal to Prefecture=0.004830917874396135, Appeal to Judge=0.007246376811594203, Add penalty=0.026570048309178744, DUMMY=0.9516908212560387};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;194;658;26;2;8;-1.0;{Payment=0.002421307506053269, Send Appeal to Prefecture=0.002421307506053269, Appeal to Judge=0.002421307506053269, Add penalty=0.026634382566585957, DUMMY=0.9661016949152542};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;113;644;26;1;10;-1.0;{Insert Date Appeal to Prefecture=0.004597701149425287, Receive Result Appeal from Prefecture=0.0022988505747126436, Send Appeal to Prefecture=0.0022988505747126436, Appeal to Judge=0.0022988505747126436, Add penalty=0.034482758620689655, DUMMY=0.9540229885057471};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;130;370;19;1;4;-1.0;{Appeal to Judge=0.004048582995951417, Add penalty=0.03643724696356275, DUMMY=0.9554655870445344, Insert Fine Notification=0.004048582995951417};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;66;380;25;1;7;-1.0;{Payment=0.012658227848101266, Add penalty=0.029535864978902954, DUMMY=0.9578059071729957};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;64;366;27;1;8;-1.0;{Receive Result Appeal from Prefecture=0.003952569169960474, Add penalty=0.03162055335968379, DUMMY=0.9644268774703557};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;68;380;24;1;4;-1.0;{Payment=0.0045662100456621, Appeal to Judge=0.0045662100456621, Add penalty=0.0182648401826484, DUMMY=0.9726027397260274};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;68;382;23;0;5;-1.0;{Appeal to Judge=0.0040650406504065045, Add penalty=0.052845528455284556, DUMMY=0.943089430894309};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;68;381;21;1;7;-1.0;{Payment=0.00425531914893617, Receive Result Appeal from Prefecture=0.00425531914893617, Send Appeal to Prefecture=0.00851063829787234, Add penalty=0.04680851063829787, DUMMY=0.9361702127659575};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;67;382;21;0;8;-1.0;{Payment=0.00390625, Receive Result Appeal from Prefecture=0.0078125, Add penalty=0.046875, DUMMY=0.94140625};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;69;381;25;1;5;-1.0;{Payment=0.004149377593360996, Insert Date Appeal to Prefecture=0.004149377593360996, Send Appeal to Prefecture=0.008298755186721992, Add penalty=0.03734439834024896, DUMMY=0.946058091286307};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;67;374;25;1;7;-1.0;{Send Appeal to Prefecture=0.004, Appeal to Judge=0.004, Add penalty=0.04, DUMMY=0.952};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;67;380;27;0;9;-1.0;{Insert Date Appeal to Prefecture=0.003968253968253968, Receive Result Appeal from Prefecture=0.003968253968253968, Send Appeal to Prefecture=0.003968253968253968, Appeal to Judge=0.003968253968253968, Add penalty=0.031746031746031744, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;48;268;16;0;3;-1.0;{Add penalty=0.023391812865497075, DUMMY=0.9766081871345029};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;52;268;24;0;7;-1.0;{Payment=0.006060606060606061, Add penalty=0.04242424242424243, DUMMY=0.9515151515151515};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;52;268;21;0;6;-1.0;{Add penalty=0.017142857142857144, DUMMY=0.9828571428571429};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;50;268;19;0;4;-1.0;{Appeal to Judge=0.0064516129032258064, Add penalty=0.01935483870967742, DUMMY=0.9741935483870968};NONALIGNING_ALL;{}
