delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.9;0.1;0.1;149;294;40;14;-1.0;{Payment+complete=0.8506944444444444, Insert Date Appeal to Prefecture+complete=0.06597222222222222, Send Appeal to Prefecture+complete=0.0625, Notify Result Appeal to Offender+complete=0.006944444444444444, Appeal to Judge+complete=0.006944444444444444, Receive Result Appeal from Prefecture+complete=0.006944444444444444};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;2895;1851;63;15;-1.0;{Payment+complete=0.4682274247491639, Insert Date Appeal to Prefecture+complete=0.1806020066889632, Send Appeal to Prefecture+complete=0.17725752508361203, Add penalty+complete=0.03678929765886288, Receive Result Appeal from Prefecture+complete=0.03678929765886288, Notify Result Appeal to Offender+complete=0.033444816053511704, Send Fine+complete=0.033444816053511704, Appeal to Judge+complete=0.026755852842809364, Insert Fine Notification+complete=0.006688963210702341};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;1000;1356;52;17;-1.0;{Payment+complete=0.7788778877887789, Insert Date Appeal to Prefecture+complete=0.08085808580858085, Send Appeal to Prefecture+complete=0.07920792079207921, Send Fine+complete=0.024752475247524754, Notify Result Appeal to Offender+complete=0.013201320132013201, Receive Result Appeal from Prefecture+complete=0.013201320132013201, Appeal to Judge+complete=0.006600660066006601, Add penalty+complete=0.0016501650165016502, Insert Fine Notification+complete=0.0016501650165016502};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;3108;1544;53;9;-1.0;{Payment+complete=0.4268774703557312, Insert Date Appeal to Prefecture+complete=0.20948616600790515, Send Appeal to Prefecture+complete=0.20553359683794467, Add penalty+complete=0.05533596837944664, Send Fine+complete=0.04743083003952569, Notify Result Appeal to Offender+complete=0.015810276679841896, Receive Result Appeal from Prefecture+complete=0.015810276679841896, Appeal to Judge+complete=0.015810276679841896, Insert Fine Notification+complete=0.007905138339920948};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;3305;1474;56;5;-1.0;{Payment+complete=0.4061302681992337, Insert Date Appeal to Prefecture+complete=0.21839080459770116, Send Appeal to Prefecture+complete=0.21839080459770116, Notify Result Appeal to Offender+complete=0.04980842911877394, Receive Result Appeal from Prefecture+complete=0.04980842911877394, Appeal to Judge+complete=0.038314176245210725, Add penalty+complete=0.011494252873563218, Send Fine+complete=0.007662835249042145};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;2341;1731;64;11;-1.0;{Payment+complete=0.49846153846153846, Insert Date Appeal to Prefecture+complete=0.18769230769230769, Send Appeal to Prefecture+complete=0.18769230769230769, Receive Result Appeal from Prefecture+complete=0.043076923076923075, Notify Result Appeal to Offender+complete=0.03076923076923077, Send Fine+complete=0.024615384615384615, Appeal to Judge+complete=0.015384615384615385, Add penalty+complete=0.006153846153846154, Insert Fine Notification+complete=0.006153846153846154};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;2362;1799;52;7;-1.0;{Payment+complete=0.43973941368078173, Insert Date Appeal to Prefecture+complete=0.21498371335504887, Send Appeal to Prefecture+complete=0.21498371335504887, Send Fine+complete=0.035830618892508145, Receive Result Appeal from Prefecture+complete=0.026058631921824105, Notify Result Appeal to Offender+complete=0.02280130293159609, Appeal to Judge+complete=0.019543973941368076, Add penalty+complete=0.013029315960912053, Insert Fine Notification+complete=0.013029315960912053};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;2421;2032;65;10;-1.0;{Payment+complete=0.40390879478827363, Insert Date Appeal to Prefecture+complete=0.20521172638436483, Send Appeal to Prefecture+complete=0.20195439739413681, Send Fine+complete=0.05537459283387622, Receive Result Appeal from Prefecture+complete=0.03908794788273615, Add penalty+complete=0.03257328990228013, Notify Result Appeal to Offender+complete=0.029315960912052116, Appeal to Judge+complete=0.019543973941368076, Insert Fine Notification+complete=0.013029315960912053};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;1781;1693;57;14;-1.0;{Payment+complete=0.5555555555555556, Insert Date Appeal to Prefecture+complete=0.1717171717171717, Send Appeal to Prefecture+complete=0.16835016835016836, Send Fine+complete=0.030303030303030304, Notify Result Appeal to Offender+complete=0.020202020202020204, Receive Result Appeal from Prefecture+complete=0.020202020202020204, Appeal to Judge+complete=0.013468013468013467, Add penalty+complete=0.010101010101010102, Insert Fine Notification+complete=0.010101010101010102};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;3891;1823;55;4;-1.0;{Payment+complete=0.45794392523364486, Insert Date Appeal to Prefecture+complete=0.18691588785046728, Send Appeal to Prefecture+complete=0.18691588785046728, Send Fine+complete=0.059190031152647975, Appeal to Judge+complete=0.03115264797507788, Receive Result Appeal from Prefecture+complete=0.03115264797507788, Add penalty+complete=0.021806853582554516, Notify Result Appeal to Offender+complete=0.021806853582554516, Insert Fine Notification+complete=0.003115264797507788};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;2129;1529;51;12;-1.0;{Payment+complete=0.4431818181818182, Insert Date Appeal to Prefecture+complete=0.22348484848484848, Send Appeal to Prefecture+complete=0.2196969696969697, Notify Result Appeal to Offender+complete=0.03787878787878788, Receive Result Appeal from Prefecture+complete=0.03787878787878788, Appeal to Judge+complete=0.01893939393939394, Send Fine+complete=0.01893939393939394};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;2914;1297;50;7;-1.0;{Payment+complete=0.3910891089108911, Insert Date Appeal to Prefecture+complete=0.20297029702970298, Send Appeal to Prefecture+complete=0.20297029702970298, Add penalty+complete=0.06930693069306931, Send Fine+complete=0.039603960396039604, Receive Result Appeal from Prefecture+complete=0.034653465346534656, Notify Result Appeal to Offender+complete=0.0297029702970297, Insert Fine Notification+complete=0.01485148514851485, Appeal to Judge+complete=0.01485148514851485};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;1820;1212;46;8;-1.0;{Payment+complete=0.5796460176991151, Insert Date Appeal to Prefecture+complete=0.15486725663716813, Send Appeal to Prefecture+complete=0.15486725663716813, Receive Result Appeal from Prefecture+complete=0.030973451327433628, Send Fine+complete=0.030973451327433628, Appeal to Judge+complete=0.02654867256637168, Notify Result Appeal to Offender+complete=0.022123893805309734};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;2948;1077;46;3;-1.0;{Payment+complete=0.43548387096774194, Insert Date Appeal to Prefecture+complete=0.20430107526881722, Send Appeal to Prefecture+complete=0.20430107526881722, Receive Result Appeal from Prefecture+complete=0.043010752688172046, Notify Result Appeal to Offender+complete=0.03763440860215054, Add penalty+complete=0.03225806451612903, Send Fine+complete=0.026881720430107527, Appeal to Judge+complete=0.010752688172043012, Insert Fine Notification+complete=0.005376344086021506};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;2669;1108;59;7;-1.0;{Payment+complete=0.4101123595505618, Insert Date Appeal to Prefecture+complete=0.21348314606741572, Send Appeal to Prefecture+complete=0.20786516853932585, Notify Result Appeal to Offender+complete=0.0449438202247191, Receive Result Appeal from Prefecture+complete=0.0449438202247191, Appeal to Judge+complete=0.028089887640449437, Add penalty+complete=0.02247191011235955, Send Fine+complete=0.02247191011235955, Insert Fine Notification+complete=0.0056179775280898875};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;3098;1204;56;8;-1.0;{Payment+complete=0.46368715083798884, Insert Date Appeal to Prefecture+complete=0.20670391061452514, Send Appeal to Prefecture+complete=0.20670391061452514, Send Fine+complete=0.0446927374301676, Receive Result Appeal from Prefecture+complete=0.027932960893854747, Notify Result Appeal to Offender+complete=0.0223463687150838, Appeal to Judge+complete=0.01675977653631285, Add penalty+complete=0.00558659217877095, Insert Fine Notification+complete=0.00558659217877095};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;2453;1283;48;5;-1.0;{Payment+complete=0.37777777777777777, Insert Date Appeal to Prefecture+complete=0.23555555555555555, Send Appeal to Prefecture+complete=0.2311111111111111, Notify Result Appeal to Offender+complete=0.04888888888888889, Receive Result Appeal from Prefecture+complete=0.04888888888888889, Send Fine+complete=0.02666666666666667, Appeal to Judge+complete=0.022222222222222223, Add penalty+complete=0.0044444444444444444, Insert Fine Notification+complete=0.0044444444444444444};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;3221;1344;53;3;-1.0;{Payment+complete=0.375, Insert Date Appeal to Prefecture+complete=0.215, Send Appeal to Prefecture+complete=0.215, Appeal to Judge+complete=0.05, Notify Result Appeal to Offender+complete=0.04, Receive Result Appeal from Prefecture+complete=0.04, Send Fine+complete=0.035, Add penalty+complete=0.025, Insert Fine Notification+complete=0.005};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;1840;1360;48;10;-1.0;{Payment+complete=0.5566037735849056, Insert Date Appeal to Prefecture+complete=0.15566037735849056, Send Appeal to Prefecture+complete=0.15566037735849056, Send Fine+complete=0.04245283018867924, Receive Result Appeal from Prefecture+complete=0.02830188679245283, Notify Result Appeal to Offender+complete=0.02358490566037736, Appeal to Judge+complete=0.018867924528301886, Add penalty+complete=0.009433962264150943, Insert Fine Notification+complete=0.009433962264150943};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;3426;1186;56;4;-1.0;{Payment+complete=0.35648148148148145, Insert Date Appeal to Prefecture+complete=0.2361111111111111, Send Appeal to Prefecture+complete=0.23148148148148148, Notify Result Appeal to Offender+complete=0.041666666666666664, Receive Result Appeal from Prefecture+complete=0.041666666666666664, Send Fine+complete=0.037037037037037035, Add penalty+complete=0.027777777777777776, Appeal to Judge+complete=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;2220;1234;48;13;-1.0;{Payment+complete=0.53, Insert Date Appeal to Prefecture+complete=0.195, Send Appeal to Prefecture+complete=0.185, Receive Result Appeal from Prefecture+complete=0.035, Notify Result Appeal to Offender+complete=0.03, Appeal to Judge+complete=0.015, Send Fine+complete=0.01};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2927;1242;39;4;-1.0;{Payment+complete=0.44505494505494503, Insert Date Appeal to Prefecture+complete=0.2032967032967033, Send Appeal to Prefecture+complete=0.2032967032967033, Notify Result Appeal to Offender+complete=0.038461538461538464, Receive Result Appeal from Prefecture+complete=0.038461538461538464, Send Fine+complete=0.03296703296703297, Add penalty+complete=0.027472527472527472, Appeal to Judge+complete=0.01098901098901099};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1346;953;41;16;-1.0;{Payment+complete=0.827893175074184, Insert Date Appeal to Prefecture+complete=0.06824925816023739, Send Appeal to Prefecture+complete=0.06824925816023739, Send Fine+complete=0.01483679525222552, Receive Result Appeal from Prefecture+complete=0.008902077151335312, Notify Result Appeal to Offender+complete=0.005934718100890208, Insert Fine Notification+complete=0.002967359050445104, Appeal to Judge+complete=0.002967359050445104};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2966;883;44;5;-1.0;{Payment+complete=0.39263803680981596, Insert Date Appeal to Prefecture+complete=0.22085889570552147, Send Appeal to Prefecture+complete=0.22085889570552147, Add penalty+complete=0.03680981595092025, Receive Result Appeal from Prefecture+complete=0.03680981595092025, Notify Result Appeal to Offender+complete=0.03067484662576687, Appeal to Judge+complete=0.03067484662576687, Send Fine+complete=0.024539877300613498, Insert Fine Notification+complete=0.006134969325153374};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2846;888;44;7;-1.0;{Payment+complete=0.3925925925925926, Insert Date Appeal to Prefecture+complete=0.24444444444444444, Send Appeal to Prefecture+complete=0.24444444444444444, Add penalty+complete=0.02962962962962963, Receive Result Appeal from Prefecture+complete=0.02962962962962963, Send Fine+complete=0.02962962962962963, Notify Result Appeal to Offender+complete=0.022222222222222223, Appeal to Judge+complete=0.007407407407407408};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2835;1148;55;5;-1.0;{Payment+complete=0.36046511627906974, Insert Date Appeal to Prefecture+complete=0.22093023255813954, Send Appeal to Prefecture+complete=0.21511627906976744, Add penalty+complete=0.05232558139534884, Notify Result Appeal to Offender+complete=0.040697674418604654, Receive Result Appeal from Prefecture+complete=0.040697674418604654, Appeal to Judge+complete=0.03488372093023256, Send Fine+complete=0.029069767441860465, Insert Fine Notification+complete=0.005813953488372093};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2475;942;52;4;-1.0;{Payment+complete=0.3958333333333333, Insert Date Appeal to Prefecture+complete=0.21354166666666666, Send Appeal to Prefecture+complete=0.203125, Send Fine+complete=0.052083333333333336, Receive Result Appeal from Prefecture+complete=0.041666666666666664, Notify Result Appeal to Offender+complete=0.03125, Add penalty+complete=0.020833333333333332, Insert Fine Notification+complete=0.020833333333333332, Appeal to Judge+complete=0.020833333333333332};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2810;1426;50;9;-1.0;{Payment+complete=0.4619883040935672, Insert Date Appeal to Prefecture+complete=0.19298245614035087, Send Appeal to Prefecture+complete=0.19298245614035087, Add penalty+complete=0.03508771929824561, Appeal to Judge+complete=0.03508771929824561, Send Fine+complete=0.03508771929824561, Notify Result Appeal to Offender+complete=0.023391812865497075, Receive Result Appeal from Prefecture+complete=0.023391812865497075};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2277;1406;51;19;-1.0;{Payment+complete=0.5372340425531915, Insert Date Appeal to Prefecture+complete=0.17553191489361702, Send Appeal to Prefecture+complete=0.17553191489361702, Send Fine+complete=0.03723404255319149, Appeal to Judge+complete=0.02127659574468085, Notify Result Appeal to Offender+complete=0.015957446808510637, Receive Result Appeal from Prefecture+complete=0.015957446808510637, Add penalty+complete=0.010638297872340425, Insert Fine Notification+complete=0.010638297872340425};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;3411;1355;46;2;-1.0;{Payment+complete=0.3696969696969697, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.2, Send Fine+complete=0.07272727272727272, Add penalty+complete=0.05454545454545454, Notify Result Appeal to Offender+complete=0.030303030303030304, Appeal to Judge+complete=0.030303030303030304, Receive Result Appeal from Prefecture+complete=0.030303030303030304, Insert Fine Notification+complete=0.012121212121212121};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1794;999;41;10;-1.0;{Payment+complete=0.43902439024390244, Insert Date Appeal to Prefecture+complete=0.21951219512195122, Send Appeal to Prefecture+complete=0.21341463414634146, Notify Result Appeal to Offender+complete=0.036585365853658534, Receive Result Appeal from Prefecture+complete=0.036585365853658534, Send Fine+complete=0.03048780487804878, Appeal to Judge+complete=0.024390243902439025};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2527;941;32;5;-1.0;{Payment+complete=0.45689655172413796, Insert Date Appeal to Prefecture+complete=0.19827586206896552, Send Appeal to Prefecture+complete=0.19827586206896552, Add penalty+complete=0.04310344827586207, Notify Result Appeal to Offender+complete=0.02586206896551724, Appeal to Judge+complete=0.02586206896551724, Receive Result Appeal from Prefecture+complete=0.02586206896551724, Send Fine+complete=0.02586206896551724};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2849;908;40;7;-1.0;{Payment+complete=0.3412698412698413, Insert Date Appeal to Prefecture+complete=0.2222222222222222, Send Appeal to Prefecture+complete=0.2222222222222222, Send Fine+complete=0.07142857142857142, Notify Result Appeal to Offender+complete=0.031746031746031744, Receive Result Appeal from Prefecture+complete=0.031746031746031744, Appeal to Judge+complete=0.031746031746031744, Add penalty+complete=0.023809523809523808, Insert Fine Notification+complete=0.023809523809523808};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2834;910;38;5;-1.0;{Payment+complete=0.4108527131782946, Insert Date Appeal to Prefecture+complete=0.20930232558139536, Send Appeal to Prefecture+complete=0.20930232558139536, Notify Result Appeal to Offender+complete=0.05426356589147287, Receive Result Appeal from Prefecture+complete=0.05426356589147287, Appeal to Judge+complete=0.031007751937984496, Add penalty+complete=0.023255813953488372, Send Fine+complete=0.007751937984496124};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1838;760;44;6;-1.0;{Payment+complete=0.4842105263157895, Insert Date Appeal to Prefecture+complete=0.21052631578947367, Send Appeal to Prefecture+complete=0.21052631578947367, Appeal to Judge+complete=0.042105263157894736, Notify Result Appeal to Offender+complete=0.021052631578947368, Receive Result Appeal from Prefecture+complete=0.021052631578947368, Add penalty+complete=0.010526315789473684};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2157;742;48;5;-1.0;{Payment+complete=0.41739130434782606, Insert Date Appeal to Prefecture+complete=0.19130434782608696, Send Appeal to Prefecture+complete=0.19130434782608696, Send Fine+complete=0.06956521739130435, Add penalty+complete=0.043478260869565216, Receive Result Appeal from Prefecture+complete=0.034782608695652174, Notify Result Appeal to Offender+complete=0.02608695652173913, Insert Fine Notification+complete=0.017391304347826087, Appeal to Judge+complete=0.008695652173913044};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2420;809;38;6;-1.0;{Payment+complete=0.43478260869565216, Insert Date Appeal to Prefecture+complete=0.17391304347826086, Send Appeal to Prefecture+complete=0.17391304347826086, Add penalty+complete=0.057971014492753624, Notify Result Appeal to Offender+complete=0.057971014492753624, Receive Result Appeal from Prefecture+complete=0.057971014492753624, Appeal to Judge+complete=0.021739130434782608, Send Fine+complete=0.014492753623188406, Insert Fine Notification+complete=0.007246376811594203};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2940;1002;41;6;-1.0;{Payment+complete=0.4180327868852459, Insert Date Appeal to Prefecture+complete=0.21311475409836064, Send Appeal to Prefecture+complete=0.21311475409836064, Appeal to Judge+complete=0.040983606557377046, Add penalty+complete=0.03278688524590164, Send Fine+complete=0.03278688524590164, Notify Result Appeal to Offender+complete=0.02459016393442623, Receive Result Appeal from Prefecture+complete=0.02459016393442623};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2385;953;44;10;-1.0;{Payment+complete=0.4720496894409938, Insert Date Appeal to Prefecture+complete=0.18012422360248448, Send Appeal to Prefecture+complete=0.18012422360248448, Receive Result Appeal from Prefecture+complete=0.049689440993788817, Notify Result Appeal to Offender+complete=0.043478260869565216, Send Fine+complete=0.031055900621118012, Appeal to Judge+complete=0.024844720496894408, Add penalty+complete=0.012422360248447204, Insert Fine Notification+complete=0.006211180124223602};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;3222;841;44;3;-1.0;{Payment+complete=0.39705882352941174, Insert Date Appeal to Prefecture+complete=0.19852941176470587, Send Appeal to Prefecture+complete=0.19852941176470587, Receive Result Appeal from Prefecture+complete=0.0661764705882353, Notify Result Appeal to Offender+complete=0.058823529411764705, Send Fine+complete=0.04411764705882353, Add penalty+complete=0.022058823529411766, Insert Fine Notification+complete=0.007352941176470588, Appeal to Judge+complete=0.007352941176470588};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2420;767;39;11;-1.0;{Payment+complete=0.4496124031007752, Insert Date Appeal to Prefecture+complete=0.20930232558139536, Send Appeal to Prefecture+complete=0.1937984496124031, Appeal to Judge+complete=0.046511627906976744, Receive Result Appeal from Prefecture+complete=0.031007751937984496, Send Fine+complete=0.031007751937984496, Notify Result Appeal to Offender+complete=0.023255813953488372, Add penalty+complete=0.007751937984496124, Insert Fine Notification+complete=0.007751937984496124};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2747;682;27;1;-1.0;{Payment+complete=0.46511627906976744, Insert Date Appeal to Prefecture+complete=0.18604651162790697, Send Appeal to Prefecture+complete=0.18604651162790697, Send Fine+complete=0.046511627906976744, Receive Result Appeal from Prefecture+complete=0.03488372093023256, Add penalty+complete=0.023255813953488372, Notify Result Appeal to Offender+complete=0.023255813953488372, Appeal to Judge+complete=0.023255813953488372, Insert Fine Notification+complete=0.011627906976744186};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;474;233;27;6;-1.0;{Payment+complete=0.8571428571428571, Insert Date Appeal to Prefecture+complete=0.05102040816326531, Send Appeal to Prefecture+complete=0.05102040816326531, Notify Result Appeal to Offender+complete=0.02040816326530612, Receive Result Appeal from Prefecture+complete=0.02040816326530612};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;8;73;20;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2074;623;42;4;-1.0;{Payment+complete=0.3614457831325301, Insert Date Appeal to Prefecture+complete=0.25301204819277107, Send Appeal to Prefecture+complete=0.25301204819277107, Appeal to Judge+complete=0.03614457831325301, Receive Result Appeal from Prefecture+complete=0.03614457831325301, Add penalty+complete=0.024096385542168676, Notify Result Appeal to Offender+complete=0.024096385542168676, Send Fine+complete=0.012048192771084338};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2382;761;35;4;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.19090909090909092, Send Appeal to Prefecture+complete=0.19090909090909092, Send Fine+complete=0.045454545454545456, Add penalty+complete=0.01818181818181818, Notify Result Appeal to Offender+complete=0.01818181818181818, Receive Result Appeal from Prefecture+complete=0.01818181818181818, Appeal to Judge+complete=0.01818181818181818};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;62;85;24;1;-1.0;{Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25, Notify Result Appeal to Offender+complete=0.16666666666666666, Receive Result Appeal from Prefecture+complete=0.16666666666666666, Payment+complete=0.08333333333333333, Appeal to Judge+complete=0.08333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;9;73;27;5;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2831;823;39;6;-1.0;{Payment+complete=0.4897959183673469, Insert Date Appeal to Prefecture+complete=0.1836734693877551, Send Appeal to Prefecture+complete=0.1836734693877551, Send Fine+complete=0.05102040816326531, Add penalty+complete=0.030612244897959183, Receive Result Appeal from Prefecture+complete=0.030612244897959183, Notify Result Appeal to Offender+complete=0.02040816326530612, Appeal to Judge+complete=0.01020408163265306};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2532;673;39;4;-1.0;{Payment+complete=0.367816091954023, Insert Date Appeal to Prefecture+complete=0.22988505747126436, Send Appeal to Prefecture+complete=0.22988505747126436, Send Fine+complete=0.08045977011494253, Add penalty+complete=0.034482758620689655, Appeal to Judge+complete=0.022988505747126436, Insert Fine Notification+complete=0.011494252873563218, Notify Result Appeal to Offender+complete=0.011494252873563218, Receive Result Appeal from Prefecture+complete=0.011494252873563218};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;2441;746;34;8;-1.0;{Payment+complete=0.4111111111111111, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.18888888888888888, Notify Result Appeal to Offender+complete=0.044444444444444446, Receive Result Appeal from Prefecture+complete=0.044444444444444446, Send Fine+complete=0.044444444444444446, Add penalty+complete=0.03333333333333333, Appeal to Judge+complete=0.022222222222222223, Insert Fine Notification+complete=0.011111111111111112};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;60;57;18;1;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.2, Appeal to Judge+complete=0.1};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;262;122;23;8;-1.0;{Payment+complete=0.7058823529411765, Insert Date Appeal to Prefecture+complete=0.11764705882352941, Send Appeal to Prefecture+complete=0.11764705882352941, Notify Result Appeal to Offender+complete=0.029411764705882353, Receive Result Appeal from Prefecture+complete=0.029411764705882353};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;23;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;50;52;25;4;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;10;52;24;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;59;57;20;3;-1.0;{Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Payment+complete=0.1, Notify Result Appeal to Offender+complete=0.1, Appeal to Judge+complete=0.1, Receive Result Appeal from Prefecture+complete=0.1};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;55;52;21;0;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;2676;714;40;3;-1.0;{Payment+complete=0.3333333333333333, Insert Date Appeal to Prefecture+complete=0.19607843137254902, Send Appeal to Prefecture+complete=0.19607843137254902, Notify Result Appeal to Offender+complete=0.058823529411764705, Receive Result Appeal from Prefecture+complete=0.058823529411764705, Send Fine+complete=0.058823529411764705, Appeal to Judge+complete=0.049019607843137254, Add penalty+complete=0.0392156862745098, Insert Fine Notification+complete=0.00980392156862745};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;63;100;29;2;-1.0;{Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Payment+complete=0.25, Send Fine+complete=0.15};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;23;4;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;383;136;20;4;-1.0;{Payment+complete=0.6956521739130435, Insert Date Appeal to Prefecture+complete=0.13043478260869565, Send Appeal to Prefecture+complete=0.13043478260869565, Appeal to Judge+complete=0.043478260869565216};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;234;134;22;5;-1.0;{Payment+complete=0.9230769230769231, Insert Date Appeal to Prefecture+complete=0.038461538461538464, Send Appeal to Prefecture+complete=0.038461538461538464};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;8;60;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;9;60;24;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;695;214;35;8;-1.0;{Payment+complete=0.6923076923076923, Insert Date Appeal to Prefecture+complete=0.1282051282051282, Send Appeal to Prefecture+complete=0.1282051282051282, Send Fine+complete=0.05128205128205128};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;63;71;24;2;-1.0;{Insert Date Appeal to Prefecture+complete=0.23076923076923078, Send Appeal to Prefecture+complete=0.23076923076923078, Payment+complete=0.15384615384615385, Notify Result Appeal to Offender+complete=0.15384615384615385, Receive Result Appeal from Prefecture+complete=0.15384615384615385, Appeal to Judge+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;3299;696;44;4;-1.0;{Payment+complete=0.4215686274509804, Insert Date Appeal to Prefecture+complete=0.16666666666666666, Send Appeal to Prefecture+complete=0.16666666666666666, Add penalty+complete=0.08823529411764706, Send Fine+complete=0.058823529411764705, Receive Result Appeal from Prefecture+complete=0.0392156862745098, Notify Result Appeal to Offender+complete=0.029411764705882353, Insert Fine Notification+complete=0.0196078431372549, Appeal to Judge+complete=0.00980392156862745};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;1993;577;36;5;-1.0;{Payment+complete=0.4155844155844156, Insert Date Appeal to Prefecture+complete=0.22077922077922077, Send Appeal to Prefecture+complete=0.22077922077922077, Appeal to Judge+complete=0.03896103896103896, Receive Result Appeal from Prefecture+complete=0.03896103896103896, Notify Result Appeal to Offender+complete=0.025974025974025976, Send Fine+complete=0.025974025974025976, Add penalty+complete=0.012987012987012988};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;2415;560;38;1;-1.0;{Payment+complete=0.32098765432098764, Insert Date Appeal to Prefecture+complete=0.2222222222222222, Send Appeal to Prefecture+complete=0.2222222222222222, Send Fine+complete=0.06172839506172839, Notify Result Appeal to Offender+complete=0.04938271604938271, Receive Result Appeal from Prefecture+complete=0.04938271604938271, Appeal to Judge+complete=0.037037037037037035, Add penalty+complete=0.024691358024691357, Insert Fine Notification+complete=0.012345679012345678};NONALIGNING_ALL;{}
