delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.1;0.9;0.01;0.1;368;53;44;0;0.9597489124436979;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;208;44;35;0;0.9340593256645888;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;407;49;42;0;0.943783991428795;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;204;44;31;0;0.9613921969519693;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;319;53;37;0;0.9408343834580759;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;4183;658;310;0;0.9546182826524123;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;6221;658;322;0;0.9529353101347617;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;9929;661;333;0;0.9466309697829258;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;5734;658;300;0;0.951386426301079;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7156;662;330;0;0.9476427477827124;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7583;658;320;0;0.9495427583980419;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7673;658;323;0;0.9504555401002625;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;8221;658;315;0;0.9522198306276269;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7523;658;304;0;0.9482777110190705;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;6084;658;326;0;0.9473199157991206;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;5231;658;310;0;0.9546182826524123;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6648;658;320;0;0.9529767844047206;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;10305;658;332;0;0.9462717999207854;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6627;658;300;0;0.9517717363326028;{};NONALIGNING_KNOWN;{}
